Amp_1MHz,Phase_1MHz,Amp_500kHz,Phase_500kHz,Amp_100kHz,Phase_100kHz,Amp_50kHz,Phase_50kHz,Amp_10kHz,Phase_10kHz,R_1MHz,X_1MHz,R_500kHz,X_500MHz,R_100kHz,X_100MHz,R_50kHz,X_50MHz,R_10kHz,X_10MHz,A/Z_1MHz,P/Z_1MHz,A/Z_500kHz,P/Z_500kHz,A/Z_100kHz,P/Z_100kHz,A/Z_50kHz,P/Z_50kHz,A/Z_10kHz,P/Z_10kHz,G_1MHz,B_1MHz,G_500kHz,B_500MHz,G_100kHz,B_100MHz,G_50kHz,B_50MHz,G_10kHz,B_10MHz,label
1816.287968,-83.34399031,3552.768615,-85.32301664,16731.37124,-86.79281443,31362.39565,-85.26837241,121799.2836,-79.32963135,210.52261537746963,-1804.0460667943596,289.68613297428954,-3540.9386857288873,936.0653564082546,-16705.165824355994,2587.0415373394185,-31255.51274561368,22552.16266567056,-119693.21386183247,0.0005505734870341881,83.34399031,0.00028147062428381646,85.32301664,5.976796436201723e-05,86.79281443,3.1885319321899445e-05,85.26837241,8.210228914679758e-06,79.32963135,6.381596557927021e-05,0.0005468625852644983,2.2950590238378906e-05,0.0002805333897104432,3.3438216186713167e-06,5.967435312562565e-05,2.6301768027432246e-06,3.177665429597341e-05,1.5201929973112727e-06,8.068263263080186e-06,0
1813.668318,-83.77684533,3572.154324,-85.2199439,17111.90219,-84.91159338,31482.98369,-85.73040588,120935.2369,-79.32567995,196.6036558717026,-1802.980801399402,297.67109316162623,-3559.7301070120275,1517.7017221167366,-17044.46473324436,2343.893256115689,-31395.61157914815,22400.373169120136,-118842.56310742916,0.0005513687315786259,83.77684533,0.00027994311255853796,85.2199439,5.843885670316585e-05,84.91159338,3.176319023147834e-05,85.73040588,8.268888585606267e-06,79.32567995,5.976898161910845e-05,0.000548119646609057,2.332793176893221e-05,0.00027896944970434717,5.183103109878634e-06,5.8208551046435765e-05,2.364754500696494e-06,3.167504048667526e-05,1.531614728341086e-06,8.12580302278478e-06,0
1826.81478,-83.41813225,3576.17777,-85.52656272,17067.06273,-85.15876019,31463.48221,-85.28002113,121286.0082,-79.72246637,209.3945787333909,-1814.7744076946628,278.93081401089876,-3565.2833048212856,1440.3759149818213,-17006.173804042326,2589.004983475694,-31356.78181788629,21639.413938891506,-119339.9830294599,0.0005474008700542701,83.41813225,0.0002796281572993504,85.52656272,5.8592390256012135e-05,85.15876019,3.178287747445104e-05,85.28002113,8.244974130494964e-06,79.72246637,6.274460653493593e-05,0.000543793000034892,2.181013208856098e-05,0.0002787762982983126,4.944908743882928e-06,5.838335442082355e-05,2.615286751203853e-06,3.167509393458755e-05,1.4710386694483743e-06,8.112684120900969e-06,0
1822.624312,-83.45917751,3566.000317,-85.3327263,16415.35228,-85.25279186,31550.08185,-85.28689175,121625.8416,-79.12787545,207.61712544128574,-1810.7607550189975,290.16271520411465,-3554.1755527195724,1358.5287702170478,-16359.040010251021,2592.3604092309142,-31443.39886606331,22940.78402980124,-119442.73009692263,0.0005486594211522841,83.45917751,0.00028042622296828025,85.3327263,6.091858297907939e-05,85.25279186,3.1695638849824415e-05,85.28689175,8.221936940743026e-06,79.12787545,6.249839372597867e-05,0.0005450881682818221,2.281806703241262e-05,0.0002794963369083036,5.0416004607324765e-06,6.0709603992888335e-05,2.604320321266174e-06,3.15884636815838e-05,1.5508026681085716e-06,8.074358063780807e-06,0
1825.529523,-83.42294598,3556.213428,-85.42878281,16481.48034,-85.07718928,31228.15459,-85.07415373,120955.8193,-79.92174707,209.0948964750413,-1813.5151953079132,283.4237292751006,-3544.901258874682,1414.3348894869055,-16420.683634312747,2681.4482232301602,-31112.818492111477,21166.42621491224,-119089.43120118984,0.0005477862655196292,83.42294598,0.0002811979708884897,85.42878281,6.067416150556778e-05,85.07718928,3.202238534838763e-05,85.07415373,8.267481513392551e-06,79.92174707,6.274306223820865e-05,0.0005441811286997317,2.2410965817265035e-05,0.00028030349167097664,5.20666722511698e-06,6.0450347317535035e-05,2.7496459340419043e-06,3.190411588867552e-05,1.4467517019776362e-06,8.139911552781909e-06,0
1822.632899,-83.28564386,3573.218735,-85.45906285,17144.63923,-88.83643205,31383.02946,-84.97552121,122260.0413,-79.56293875,213.1014806458902,-1810.1321618775999,282.89659099554416,-3562.002477112853,348.15097552216497,-17141.103967513234,2748.567914679122,-31262.43612557448,22148.05710482723,-120237.187530144,0.000548656836244236,83.28564386,0.000279859721490014,85.45906285,5.832726991712849e-05,88.83643205,3.1864355264827897e-05,84.97552121,8.179287274623226e-06,79.56293875,6.414872914577869e-05,0.0005448938103029946,2.215687508603847e-05,0.0002789812477549161,1.184434134120471e-06,5.831524270520952e-05,2.790723075809862e-06,3.174191237397815e-05,1.4817214169805934e-06,8.043956859859112e-06,0
1825.221507,-83.8811567,3569.561387,-84.97026456,16530.41453,-84.91002545,31582.2709,-85.45751608,120993.624,-79.18806425,194.5523336543639,-1814.823115095516,312.953218254806,-3555.8161902361217,1466.5785608857204,-16465.228569879782,2501.2613008962894,-31483.067307770783,22696.702542944065,-118845.76871866533,0.0005478787074143325,83.8811567,0.0002801464638321963,84.97026456,6.0494550707434686e-05,84.91002545,3.166333425377591e-05,85.45751608,8.264898322245476e-06,79.18806425,5.8398983727839035e-05,0.000544757410906502,2.4561207368021498e-05,0.00027906771273350327,5.367077211338257e-06,6.0255996776270496e-05,2.5076813784886374e-06,3.1563876032108605e-05,1.5503787105978662e-06,8.118181454659718e-06,0
1817.967787,-83.53019894,3570.671522,-85.42005491,16371.07135,-83.97066427,31358.18982,-84.83532736,121244.7389,-79.70746948,204.84772892915709,-1806.3898478795336,285.118202025079,-3559.2699713418456,1719.5788593771379,-16280.510609104804,2822.817895586399,-31230.87843650109,21663.276105286175,-119293.70972232908,0.0005500647520549273,83.53019894,0.0002800593652590819,85.42005491,6.108335725993889e-05,83.97066427,3.188959585167789e-05,84.83532736,8.247780555862124e-06,79.70746948,6.198102960249633e-05,0.000546561600757557,2.2362746668511478e-05,0.000279165104607936,6.416052288720367e-06,6.0745459148595916e-05,2.870654281061883e-06,3.1760127008278366e-05,1.4736635095137467e-06,8.115060071150734e-06,0
1816.124275,-83.39449389,3555.568616,-85.37265873,17271.81107,-85.36015477,31311.36213,-84.57305622,120872.9503,-79.33720166,208.9135205861495,-1804.068325524445,286.8439807890338,-3543.9792202789868,1397.1529865363505,-17215.209007444177,2961.318212281315,-31171.0120605926,22364.94965362316,-118785.8541292572,0.0005506231119563666,83.39449389,0.0002812489669022323,85.37265873,5.7897807933815016e-05,85.36015477,3.1937288318794704e-05,84.57305622,8.27314959648172e-06,79.33720166,6.333961525562787e-05,0.0005469679191321758,2.2689640384383328e-05,0.0002803322343270576,4.683474995227449e-06,5.770806898094938e-05,3.020516103919688e-06,3.179413259744292e-05,1.5307690739985724e-06,8.130298290213908e-06,0
1824.378513,-83.51362965,3533.981817,-85.20948623,17103.77218,-85.6072649,31758.67763,-85.15752785,120274.7944,-79.73220221,206.09430739526192,-1812.7002220873032,295.1329177779416,-3521.6365575866143,1310.0224629340814,-17053.52936878317,2680.9563899234654,-31645.316835854097,21438.887022214964,-118348.63873830985,0.0005481318667558764,83.51362965,0.0002829669341221741,85.20948623,5.8466634697656505e-05,85.6072649,3.148745711803115e-05,85.15752785,8.314293988100969e-06,79.73220221,6.192073445030994e-05,0.0005446231412623007,2.3631377077386877e-05,0.0002819784456725889,4.478111844570371e-06,5.829488731592789e-05,2.6580609037476075e-06,3.137506443008235e-05,1.4820163307664548e-06,8.18114369241327e-06,0
1817.234725,-83.6672587,3583.054014,-85.04003708,16621.4358,-85.09694539,31463.36569,-84.6392996,122348.1367,-79.44354019,200.44514374296224,-1806.1461153781797,309.78942299622884,-3569.6367575204586,1420.6348022067448,-16560.61366049823,2939.4784028004083,-31325.753738132767,22414.710327104858,-120277.37657146445,0.0005502866450012395,83.6672587,0.00027909152250921106,85.04003708,6.0163274222074125e-05,85.09694539,3.1782995177716474e-05,84.6392996,8.17339787079896e-06,79.44354019,6.0697874710217125e-05,0.0005469288433355686,2.4130141879928556e-05,0.0002780464245218125,5.142157524958609e-06,5.994312121594104e-05,2.9693399244601634e-06,3.16439852559654e-05,1.4974020087560048e-06,8.035061915041753e-06,0
1817.782461,-83.29762335,3546.109525,-85.18852885,16331.42185,-85.45985918,31372.4364,-85.03913083,121295.0775,-79.97626402,212.15690676482555,-1805.359388717714,297.43826561103134,-3533.6133406820313,1292.7546264402295,-16280.175831927456,2712.942716947183,-31254.914933280623,21112.15299662744,-119443.59682116912,0.0005501208320878391,83.29762335,0.00028199918613624884,85.18852885,6.123165571159378e-05,85.45985918,3.187511442369201e-05,85.03913083,8.244357649221173e-06,79.97626402,6.420566629212732e-05,0.0005463612013247285,2.3653344104787133e-05,0.00028100544531052643,4.8469451669793326e-06,6.103951821346111e-05,2.756411979772579e-06,3.175570991996911e-05,1.4349810696091368e-06,8.11851355718121e-06,0
1818.908229,-83.39336721,3561.720257,-84.77430615,15660.03717,-85.14218881,31208.35292,-84.51884262,121166.9081,-79.62334522,209.2692961261395,-1806.829684066206,324.3985167303636,-3546.9165188184634,1326.1429599238702,-15603.785086177839,2980.9718007722504,-31065.657873321677,21824.38636578439,-119185.2162739608,0.0005497803484839806,83.39336721,0.00028076320649682063,84.77430615,6.385680884051184e-05,85.14218881,3.2042703521182814e-05,84.51884262,8.253078465736637e-06,79.62334522,6.32534092247632e-05,0.0005461295064365336,2.557167917975244e-05,0.0002795962577473171,5.4076025853423394e-06,6.362743016634155e-05,3.0606676315794385e-06,3.189619354398614e-05,1.4865310666730745e-06,8.11809888763506e-06,0
1821.183708,-83.59517059,3585.670034,-85.28957966,16891.72751,-85.80103265,31565.22829,-84.7721776,121298.0368,-79.79134845,203.1579518451012,-1809.8168263353982,294.45438041688163,-3573.55931958305,1236.816044576331,-16846.386685101625,2876.1025009623386,-31433.925485115193,21498.057398479952,-119377.75027041604,0.0005490934251208445,83.59517059,0.000278887903939239,85.28957966,5.920057610495991e-05,85.80103265,3.168042983287418e-05,84.7721776,8.2441565121852e-06,79.79134845,6.125285171898881e-05,0.000545666269497421,2.290220912173075e-05,0.0002779459511864973,4.334679347120049e-06,5.904166974363785e-05,2.8865992235753068e-06,3.154864782075641e-05,1.4611394757628072e-06,8.11364209401507e-06,0
1819.396693,-83.38723128,3565.351057,-85.22896471,16188.16298,-86.57928874,31560.77638,-85.5516141,122149.731,-79.51760211,209.51904305230966,-1807.2924769106357,296.54478002523524,-3552.9972351650936,965.9025703254437,-16159.32092916287,2447.8855347888034,-31465.702949671053,22223.12154525141,-120111.15540264086,0.0005496327457598605,83.38723128,0.000280477289336392,85.22896471,6.177353176116838e-05,86.57928874,3.168489862098887e-05,85.5516141,8.18667377990378e-06,79.51760211,6.329489734970041e-05,0.0005459761086174141,2.3328439398705363e-05,0.0002795054449357133,3.6858544839158128e-06,6.166347138275201e-05,2.4575125805434437e-06,3.1589451285813954e-05,1.489429775839003e-06,8.050045125426827e-06,0
1814.485256,-83.30528455,3571.482619,-85.22589487,15683.30587,-86.8200247,31413.72185,-85.09156312,120894.7625,-79.52083279,211.5311192492236,-1802.113018051464,297.2454593698532,-3559.091630557312,869.9929626472215,-15659.156913988721,2687.872242470947,-31298.518547645697,21988.097759594224,-118878.37127436568,0.0005511204881347352,83.30528455,0.00027999576273452393,85.22589487,6.376206702139643e-05,86.8200247,3.183322258900054e-05,85.09156312,8.271656929720177e-06,79.52083279,6.424914906903988e-05,0.0005473626213816331,2.3303338695496532e-05,0.00027902433864258295,3.5370444249618766e-06,6.36638869970794e-05,2.7237662507466844e-06,3.171648085478822e-05,1.5044324290269587e-06,8.133694820281854e-06,0
1818.00342,-83.43728279,3547.184676,-85.01508741,17362.85431,-86.81381326,31295.31872,-84.79047998,121760.1881,-79.58282688,207.78094011596167,-1806.090672158024,308.22699644711685,-3533.767853766064,965.0412011722372,-17336.01468822421,2841.553939228406,-31166.047952809768,22015.93941157048,-119753.2538930506,0.0005500539707455556,83.43728279,0.0002819137122366166,85.01508741,5.759421706510881e-05,86.81381326,3.195366083173733e-05,84.79047998,8.212865104796927e-06,79.58282688,6.286607049178665e-05,0.000546449657254787,2.4496445693358973e-05,0.00028084740571246544,3.201132223120472e-06,5.750518752106605e-05,2.9013301197397627e-06,3.1821670667738283e-05,1.485000502743233e-06,8.077495078082275e-06,0
1810.403678,-83.30868372,3544.456504,-85.1837791,16919.31203,-87.19358299,31454.13073,-85.08809814,121179.6035,-79.2298179,210.94861911259048,-1798.071788725472,297.59240924090034,-3531.941486875186,828.3971586012276,-16899.02002236,2693.2249905971694,-31338.6164201605,22644.843022157125,-119044.98052803014,0.00055236299624884,83.30868372,0.00028213070152546013,85.1837791,5.910405802711589e-05,87.19358299,3.17923266926029e-05,85.08809814,8.252213830688099e-06,79.2298179,6.436145304140604e-05,0.0005486004766561864,2.3687681057176552e-05,0.000281134534537082,2.893831241166895e-06,5.9033172166336514e-05,2.722182644077399e-06,3.167557036868436e-05,1.542091914677753e-06,8.106848070248106e-06,0
1824.107372,-83.42548362,3556.795196,-85.29713628,16073.28855,-86.8842762,31334.57284,-85.10770045,121088.6329,-79.63397401,208.85174574298415,-1812.1116557444395,291.6156691156124,-3544.820498673372,873.6289039973747,-16049.52888248317,2672.3068563610545,-31220.413692497918,21788.191734767435,-119112.26518927416,0.0005482133427834203,83.42548362,0.0002811519766796266,85.29713628,6.221502195330152e-05,86.8842762,3.1913631154513606e-05,85.10770045,8.258413494731923e-06,79.63397401,6.27678586455021e-05,0.0005446081757803772,2.3051178739448105e-05,0.0002802054195578368,3.381563223490778e-06,6.21230551954371e-05,2.7216906954837066e-06,3.179736236269384e-05,1.4859850370662658e-06,8.123622462890893e-06,0
1813.392734,-83.50204893,3572.885041,-85.44827326,16037.5945,-84.01814494,31318.91718,-84.72785043,121700.9857,-79.26904542,205.21745406679014,-1801.7433236369545,283.5408787988255,-3561.6164990424727,1671.3339176273817,-15950.268972096317,2877.787969664505,-31186.42188083387,22660.41368712555,-119572.72085170572,0.0005514525239075983,83.50204893,0.0002798858593334741,85.44827326,6.235349073079507e-05,84.01814494,3.192958409936956e-05,84.72785043,8.216860317508504e-06,79.26904542,6.240660441238045e-05,0.0005479099395427837,2.2211485006684186e-05,0.0002790031257685747,6.49807575199899e-06,6.201397276289135e-05,2.933900060128349e-06,3.1794505361711355e-05,1.5299584710271455e-06,8.07316669928091e-06,0
1815.786855,-83.62562212,3558.643113,-85.23155978,17024.886,-85.03853181,31442.53854,-85.30333681,121922.6113,-79.03038668,201.59685972524258,-1804.5610571381928,295.82623126062964,-3546.3259363178204,1472.410463914382,-16961.095210473628,2574.529707974083,-31336.95943486133,23200.454352437104,-119694.87066725697,0.0005507254319230106,83.62562212,0.0002810059812817201,85.23155978,5.8737544556832865e-05,85.03853181,3.180404784199717e-05,85.30333681,8.201924067549889e-06,79.03038668,6.114402543491636e-05,0.0005473206642548779,2.3359729471210475e-05,0.0002800333632893307,5.079962076111286e-06,5.8517460008711904e-05,2.604130258086049e-06,3.169725484541154e-05,1.5607307201051265e-06,8.05206048345231e-06,0
1821.350569,-83.45203403,3554.199204,-85.02121547,16196.87383,-86.43575214,31302.8107,-85.09188631,121132.1853,-79.38786574,207.69763326340293,-1809.469421773522,308.45781006849023,-3540.7888614152052,1006.9231397897022,-16165.544458987299,2678.206358074741,-31188.029248793562,22307.64452914802,-119060.38514600357,0.0005490431205394155,83.45203403,0.0002813573304711145,85.02121547,6.174030930263781e-05,86.43575214,3.194601307798855e-05,85.09188631,8.255444228330949e-06,79.38786574,6.261010847472376e-05,0.0005454615683331343,2.4418120938793748e-05,0.00028029574163666914,3.8382558725284225e-06,6.162088594496501e-05,2.7332374769978e-06,3.182887312603684e-05,1.5203186074759397e-06,8.114246159616136e-06,0
1817.541867,-83.4067206,3564.03678,-85.35061813,17226.18646,-86.1980385,31494.09578,-85.00289837,120998.0329,-79.62696712,208.69130305055248,-1805.5210822166846,288.8936735314654,-3552.3089131698925,1142.2350006840923,-17188.275048936688,2743.3042053674685,-31374.390050431688,21786.44511283444,-119020.48048556574,0.0005501936533932949,83.4067206,0.00028058071836172243,85.35061813,5.805115382455926e-05,86.1980385,3.17519831966422e-05,85.00289837,8.264597167678418e-06,79.62696712,6.317358215594312e-05,0.0005465548048932032,2.274331031163362e-05,0.00027965743571814597,3.849259375107669e-06,5.7923394778153216e-05,2.7657675788050754e-06,3.163129726425837e-05,1.4880918991643607e-06,8.129523285140374e-06,0
1828.522477,-83.29651256,3572.797681,-85.17983282,16904.39469,-85.6884884,31547.34503,-85.19401311,120787.4237,-79.72092238,213.44560195644277,-1816.0218676821232,300.217142118383,-3560.1619256625463,1270.8567576493513,-16856.556081739745,2643.0986313875756,-31436.428042425923,21553.660994443162,-118848.8175028256,0.0005468896404493036,83.29651256,0.00027989270294200014,85.17983282,5.915621460208582e-05,85.6884884,3.169838853472609e-05,85.19401311,8.279007609961963e-06,79.72092238,6.38390777131498e-05,0.000543150854724084,2.3518988445356866e-05,0.0002789028188145217,4.447309499256373e-06,5.898880541480608e-05,2.6557533533694683e-06,3.1586940494839335e-05,1.4773303207354962e-06,8.14613172795798e-06,0
1814.880181,-83.45675203,3547.754119,-85.2312499,16866.58456,-86.46667025,31334.01633,-85.10282984,121983.2627,-79.59149174,206.81131137518668,-1803.0582777253396,294.9401620769578,-3535.4730361969223,1039.4734053706966,-16834.523152116828,2674.913329296626,-31219.631933279703,22038.130652437234,-119975.98583167934,0.0005510005621687926,83.45675203,0.0002818684628239875,85.2312499,5.928882616647552e-05,86.46667025,3.191419795880345e-05,85.10282984,8.19784598202914e-06,79.59149174,6.278824906656087e-05,0.0005474114131889113,2.3432945835920207e-05,0.00028089273287895585,3.6539204375647217e-06,5.917612503057715e-05,2.7244421083702974e-06,3.1797695617007105e-05,1.481065490638953e-06,8.062947584941237e-06,0
1822.384302,-83.36417249,3550.077202,-85.11900122,16804.1375,-85.73412012,31256.11753,-84.87167457,121099.9014,-79.25219206,210.591617181197,-1810.1756033459944,302.06363184483087,-3537.203090363467,1249.9737751031853,-16757.583437968035,2793.8812262115616,-31130.999192814157,22583.49054179272,-118975.51039620918,0.000548731680196398,83.36417249,0.00028168401505089297,85.11900122,5.950915362362394e-05,85.73412012,3.199373687535529e-05,84.87167457,8.257645038842285e-06,79.25219206,6.341049569198653e-05,0.0005450555622019268,2.3967505994227877e-05,0.00028066250727806227,4.42658133499066e-06,5.934428989114948e-05,2.8598145859482796e-06,3.186566584560044e-05,1.5399388973588076e-06,8.112785574629588e-06,0
1820.910648,-83.59412072,3554.258343,-85.42232164,16703.17928,-85.01471485,31687.82582,-84.97114986,120429.5901,-79.38390127,203.1606487789523,-1809.5417482853206,283.6674448618156,-3542.9204266410884,1451.5045186194316,-16639.99196791419,2777.670696899065,-31565.849437299275,22186.44525309284,-118368.27201022043,0.0005491757660368188,83.59412072,0.00028135264899060264,85.42232164,5.9868841927439336e-05,85.01471485,3.155786091732563e-05,84.97114986,8.303607104945216e-06,79.38390127,6.127203717780568e-05,0.0005457469738461298,2.2454920082399747e-05,0.00028045514731971365,5.2025960522523155e-06,5.9642361020082084e-05,2.7662783185189724e-06,3.143638481030795e-05,1.5297529808420378e-06,8.161479447434857e-06,0
1815.48037,-83.56469327,3572.923581,-84.84934348,17029.40706,-85.83873471,31319.18588,-85.33207695,122144.5154,-79.19650222,203.4813806877484,-1804.0411030707544,320.75880318641913,-3558.4964108235768,1235.7210043052462,-16984.513487724536,2548.771945464975,-31215.303390420573,22894.924395841765,-119979.60276317608,0.0005508184040568833,83.56469327,0.00027988284029296733,84.84934348,5.872195059268258e-05,85.83873471,3.192931016251563e-05,85.33207695,8.187023352830789e-06,79.19650222,6.17364369330618e-05,0.000547347720012226,2.5126449768528617e-05,0.00027875269651160014,4.2610965552404126e-06,5.8567145547280795e-05,2.5984241829299285e-06,3.182340395400355e-05,1.5345861422939656e-06,8.04191499281583e-06,0
1823.616907,-83.45598908,3564.402038,-85.50857695,16397.55985,-85.4620979,31360.49624,-85.41795327,120681.782,-79.23643447,207.83101388041692,-1811.7353264662268,279.1278256306194,-3553.456000214056,1297.3512526109791,-16346.157002845677,2505.2829811931383,-31260.26681912997,22538.12397584582,-118558.53184965192,0.0005483607857338208,83.45598908,0.0002805519661752589,85.50857695,6.09846836448656e-05,85.4620979,3.1887250518839365e-05,85.41795327,8.286254838364915e-06,79.23643447,6.249469262642783e-05,0.0005447879997982166,2.1969985276642662e-05,0.000279690410046086,4.825020090824713e-06,6.079350968966569e-05,2.5473635822125733e-06,3.178533756988021e-05,1.5475131022056065e-06,8.14046819567695e-06,0
1820.274378,-83.60867678,3583.206269,-85.34246714,16653.23202,-84.90439859,31489.13964,-85.32637465,121812.7515,-79.38744678,202.63009744226218,-1808.9609876428585,290.9555862274136,-3571.373967123012,1479.1039413865064,-16587.416563242397,2565.7263872319077,-31384.43823574482,22433.852758486246,-119729.14715478146,0.0005493677283414468,83.60867678,0.0002790796635548083,85.34246714,6.0048403745232876e-05,84.90439859,3.17569807061264e-05,85.32637465,8.20932117275095e-06,79.38744678,6.115475648664082e-05,0.0005459532916853797,2.2661209268424237e-05,0.0002781580992967088,5.3333689548596235e-06,5.981108566095283e-05,2.5875500032087598e-06,3.1651388730199166e-05,1.5118836096286558e-06,8.06890092071487e-06,0
1824.812412,-83.30550089,3571.355752,-85.1054426,16968.5396,-86.0782257,31546.07429,-85.09661527,121499.1203,-79.30764249,212.72820691989685,-1812.3705606111305,304.71621054934195,-3558.332465969409,1160.5537452488725,-16928.805367218236,2696.4253617315285,-31430.62349650115,22542.40566480093,-119389.59829280531,0.0005480015334310429,83.30550089,0.0002800057091596066,85.1054426,5.8932590757545216e-05,86.0782257,3.169966541025349e-05,85.09661527,8.230512266515562e-06,79.30764249,6.388348897099658e-05,0.0005442651747812522,2.3890725134149693e-05,0.00027898464189725337,4.030661479016626e-06,5.8794591770314005e-05,2.7095536828082195e-06,3.1583652511418025e-05,1.527052590033559e-06,8.087610435507817e-06,0
1825.061187,-83.36324839,3561.726926,-85.22205262,16879.08012,-85.51399524,31419.97641,-85.1434736,121554.1011,-78.97617982,210.93019187301934,-1812.8311533207554,296.67153749486937,-3549.349897408515,1320.207098054845,-16827.37052886234,2660.043926955587,-31307.173042477392,23243.22041041706,-119311.15706077866,0.0005479268350689001,83.36324839,0.00028076268079401886,85.22205262,5.924493472929851e-05,85.51399524,3.182688576690755e-05,85.1434736,8.22678947851641e-06,78.97617982,6.332626723788813e-05,0.0005442550876807099,2.338592989100558e-05,0.0002797870283086353,4.6338771305871315e-06,5.9063436014318224e-05,2.69449324510717e-06,3.17126215215938e-05,1.573102671064522e-06,8.074986879872807e-06,0
1831.506125,-83.3930076,3574.612786,-85.12509818,16046.78612,-86.11596029,31525.65323,-85.33883293,121095.1028,-79.08163076,210.73012998994318,-1819.3426005639888,303.77227464704333,-3561.682042938483,1086.9671446654563,-16009.92964405036,2561.8693610894516,-31421.38820859003,22936.65404406263,-118903.04379369585,0.0005459987200425005,83.3930076,0.00027975057995554317,85.12509818,6.231777457005204e-05,86.11596029,3.172019918839918e-05,85.33883293,8.25797226211199e-06,79.08163076,6.282172889206074e-05,0.000542372595792838,2.3773335769331888e-05,0.00027873861499953925,4.221242370887601e-06,6.21746422604107e-05,2.577678750557466e-06,3.1615290743731026e-05,1.564144614455276e-06,8.108486758136908e-06,0
1827.529148,-83.38333632,3564.170872,-85.36620358,16375.62577,-85.83142618,31398.65727,-85.27086391,121594.9741,-79.49384927,210.5789727881734,-1815.3565167782015,287.93820582995403,-3552.521019562962,1190.363377206829,-16332.304013497082,2588.6719931824455,-31291.7633838465,22171.75857627008,-119556.47555868844,0.0005471868949911818,83.38333632,0.00028057016229383517,85.36620358,6.106636864112949e-05,85.83142618,3.184849566657918e-05,85.27086391,8.224024121075904e-06,79.49384927,6.305018685830184e-05,0.0005435422448965894,2.2666384985906455e-05,0.00027965309038388916,4.438985711470133e-06,6.090481741921313e-05,2.6257590586791996e-06,3.1740070346328424e-05,1.499577418289994e-06,8.086151143194952e-06,0
1819.323629,-83.11132684,3555.088358,-85.28960457,16732.22598,-86.13151443,31314.63225,-85.53886219,120525.0167,-79.1838161,218.21072698055323,-1806.1900635504417,291.94147997640505,-3543.0810610902377,1128.865118232252,-16694.10224572215,2435.7427664116876,-31219.758969739232,22617.575937763995,-118383.80340753864,0.0005496548189997701,83.11132684,0.00028128696091327923,85.28960457,5.9764911207588176e-05,86.13151443,3.193395317615458e-05,85.53886219,8.297032660772077e-06,79.1838161,6.592591649470862e-05,0.0005456869006893998,2.3099097236864777e-05,0.0002803369153120412,4.032130789838523e-06,5.962873915273184e-05,2.483915341261849e-06,3.1837203552358e-05,1.557010912765304e-06,8.1496299297237e-06,0
1819.94806,-83.51395607,3568.8139,-85.27377977,16419.36911,-86.3383328,31667.93709,-84.97550577,121712.0251,-79.28068843,205.58351097743406,-1808.299300755258,294.0509600318557,-3556.6791654206813,1048.6173404095512,-16385.850104398447,2773.5290090200015,-31546.24821388943,22638.1682872698,-119588.16994393835,0.0005494662303714316,83.51395607,0.0002802051404249462,85.27377977,6.090367987348328e-05,86.3383328,3.157768051509035e-05,84.97550577,8.216115040222102e-06,79.28068843,6.206836298575165e-05,0.0005459493169103339,2.3087387814706832e-05,0.0002792523827014859,3.8895924917840365e-06,6.077934922635804e-05,2.7656241926104176e-06,3.145633846362867e-05,1.528179280521366e-06,8.072745161390208e-06,0
1826.389665,-83.79412155,3555.173539,-84.99068571,17452.73097,-85.6265316,31824.4567,-85.10861187,122221.8971,-79.14862293,197.43519451933443,-1815.6867990884123,310.4295339149902,-3541.5946121597694,1330.8985062622814,-17401.911604109075,2713.581232580428,-31708.555961197002,23009.745533640755,-120036.42672622377,0.0005475282844419732,83.79412155,0.0002812802213534927,84.99068571,5.729762303211622e-05,85.6265316,3.142237460412011e-05,85.10861187,8.181839946256242e-06,79.14862293,5.918854854209791e-05,0.0005443197020000746,2.4560738612729086e-05,0.0002802058761758344,4.369363226700948e-06,5.713078215921473e-05,2.67929683176185e-06,3.130793819862565e-05,1.5403300032751093e-06,8.03553908503747e-06,0
1824.251846,-83.4059109,3559.196659,-85.15047203,16426.40513,-85.22854325,31707.67435,-85.46320549,121867.7744,-79.26011453,209.48735674584685,-1812.1837227494473,300.89166113638146,-3546.4552817842427,1366.3714815146839,-16369.478136745643,2508.0543767105146,-31608.326053891422,22710.13279677677,-119733.05435660639,0.0005481699263140009,83.4059109,0.00028096227767334504,85.15047203,6.0877592637336835e-05,85.22854325,3.153810616829424e-05,85.46320549,8.205614691196002e-06,79.26011453,6.294891199528252e-05,0.0005445435727227964,2.3752327995707426e-05,0.00027995647588541,5.063883776433155e-06,6.066661657300747e-05,2.494641654743475e-06,3.143928917289667e-05,1.529121215462548e-06,8.061879481162814e-06,0
1824.179051,-83.44632146,3575.234247,-85.13115524,16535.73856,-85.65429865,31478.64573,-85.08865806,120339.9209,-79.65491303,208.20086803119744,-1812.2587035680963,303.44849404076695,-3562.3333550337547,1252.9806522039833,-16488.198482850497,2695.0175664244466,-31363.06772800631,21610.209125222493,-118383.67887416917,0.0005481918013759714,83.44632146,0.0002797019526312453,85.13115524,6.047507321015602e-05,85.65429865,3.176756740354217e-05,85.08865806,8.309794393424767e-06,79.65491303,6.256732793389754e-05,0.0005446095670946706,2.373974135469097e-05,0.0002786926747981435,4.582444043729784e-06,6.0301208000833745e-05,2.7197533505555547e-06,3.1650928587495454e-05,1.492242917283741e-06,8.174710633215723e-06,0
